island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
South Andaman_159,0.04838101856731274,92.64491271484022,11.514233444855291,461277.460876086,1272863.3917429496,1357.9890325875947,10.631913302370991,0.004209423053762422,west
South Andaman_160,0.8049776036268326,92.60396466974375,11.529874870772078,456814.37086256,1274598.8131805963,1353.2831560244535,12.971050359004774,0.00386127564535585,west
South Andaman_161,0.06057951971698925,92.27202061103493,11.51702833575248,420612.5684820882,1273249.1820772253,1318.018552688214,41.63283067354679,0.006024759014850413,west
South Andaman_162,2.601054459853041,92.56039534838399,11.528427697775074,452063.03151539137,1274445.7137770194,1348.647445128088,14.986670766413111,0.00395665345413952,west
South Andaman_163,4.668241651290781,92.59148302084172,11.552328336420317,455456.8316160825,1277083.5622194172,1351.488409615429,15.76032318464525,0.0037612574799900655,west
South Andaman_164,46.54253645999164,92.24164951749407,11.557226422186108,417312.1398181451,1277703.0024637256,1313.929959031423,46.12039004011698,0.005528529580222024,west
South Andaman_165,0.11542247807881283,92.72427908919921,11.142411804272678,469893.63131263165,1231740.0459979856,1374.6933870692196,31.84060723883473,0.008032340307566508,west
South Andaman_166,0.49253512464609706,92.73092620239763,11.14569236733044,470619.77358765237,1232102.1197244409,1375.3244875327432,31.712009135405992,0.007594932033311523,west
South Andaman_167,5.029298887378558,92.69884432239004,11.269366645581023,467130.6883427391,1245780.5760760077,1369.0433894194232,17.65130165653056,0.005993178747345987,west
South Andaman_168,0.6244843823614302,92.70622242026674,11.30640080164076,467940.0794297506,1249874.7714110676,1369.0001503910896,14.299779793184594,0.005656348664387278,west
South Andaman_169,1.6514731523905801,92.71905468213936,11.321123659229874,469342.03972275596,1251501.3598248274,1370.0441119672212,13.746853308516567,0.005496205927371186,west
South Andaman_170,0.3959146235947427,92.6974340770539,11.66177932529905,467022.31566879695,1289171.9037835728,1360.6811072179069,21.224602476822504,0.0033802216039241014,west
South Andaman_171,0.44753586079089486,92.76315880093148,11.67564163348247,474187.2003311244,1290697.9308986634,1367.466258196387,21.942855557392047,0.0033678327437312635,east
South Andaman_172,0.12290637769575324,92.72405390927237,11.68805157723086,469926.5543584437,1292074.0417848285,1363.0348452367161,19.02964429545308,0.0033549798263922456,west
South Andaman_173,0.7410148742629121,93.08207306970277,11.784476728085492,508941.4373698759,1302722.984558985,1399.7046161689125,45.43520498041069,0.0035283841298721997,east
South Andaman_174,14.57484183515268,93.04442342642052,11.831026354751536,504838.88531405403,1307869.3577663326,1394.8389069609698,40.78009301270268,0.003163701491932282,east
South Andaman_175,93.25206039573075,92.99565971187559,11.97058118111465,499527.4690105825,1323300.5675600234,1387.2426921035365,33.32154698053479,0.0024564697944122736,east
South Andaman_176,0.019420468179388438,92.97029846197998,12.064703542176883,496767.4906539476,1333708.6184160537,1383.0178892947956,23.823114896441286,0.002338855621362562,east
South Andaman_177,1.2037836593240443,92.72823147585387,11.950397645152458,470410.0255436838,1321083.245398633,1358.805443425248,12.569363362583443,0.0023976292461841643,west
South Andaman_178,5.80953929717789,92.7524809207525,11.956500686428745,473050.90852256864,1321755.6338036046,1361.3120612016514,14.603012913798938,0.0023593887368449098,east
South Andaman_179,0.08822667164884973,92.74345416091562,11.965951412486623,472069.06741938,1322801.5789706986,1360.1844708519238,14.898206825147684,0.0023961550098206864,west
South Andaman_180,0.27425775174203004,92.77377837325915,12.015731670633283,475375.08968194237,1328303.3344976944,1362.6355381847552,21.31584180739875,0.0021941563979724615,east
South Andaman_181,0.17673926043329993,92.5748259383972,11.566305519255152,453642.8734334317,1278631.7696883653,1349.421033816724,17.8684283319267,0.003803761442589532,west
South Andaman_182,0.06416911584589653,92.56630517897052,11.569535387793994,452714.3729048103,1278990.3170446418,1348.4430219293674,18.580847731608475,0.00395915089484532,west
South Andaman_183,12.446558180977988,92.54655764177339,11.580561261309407,450563.199765397,1280212.8786708447,1346.105291926835,20.662806568379214,0.003757113051451276,west
South Andaman_184,0.07195514606648497,92.57828207721734,11.583818629645139,454022.56590752676,1280567.7675859777,1349.4388260249973,19.524826788207655,0.003847854873820004,west
South Andaman_185,0.05681861318314308,92.55041697795524,11.723388354465163,451009.0037833659,1296005.8162737978,1343.7359889311517,19.324911888969392,0.0035161773183639664,west
South Andaman_186,0.6582318176742972,92.59835358859685,11.912707310629527,456262.7892375194,1316932.6559421297,1345.4773952793794,10.352624031829786,0.0026973299272210443,west
South Andaman_187,0.31189894878751223,92.5667171937975,11.947289772461556,452823.66982160765,1320761.9800351758,1341.488163598563,15.470224736602187,0.0026798986748739363,west
South Andaman_188,0.22542662163645494,92.58317666658385,11.979019801992228,454621.11695779837,1324267.9484642197,1342.7280052110023,16.979314267429384,0.0025583501396945407,west
South Andaman_189,0.20324335959491507,92.628225294703,11.545645225395248,459462.166789969,1276339.1025378257,1355.559644047242,14.155275575073492,0.0038164103499033343,west
South Andaman_190,4.050354065477008,92.61226182522951,11.54778538268798,457721.8271871465,1276578.0636122678,1353.8063095286939,14.653567895098144,0.003754556417835281,west
South Andaman_191,4.171419444476465,92.60962509014377,11.576351893836694,457438.63260879926,1279737.2542245865,1352.9468370884292,17.806740656256466,0.003648611777544799,west
South Andaman_192,1264.517479366018,92.67062889756406,11.851896168606268,464125.3246274378,1310197.868522567,1354.3015813416805,41.97169281903617,0.002762667896811589,west
South Andaman_193,4.958741511827831,92.59996435541102,11.953052911518569,456444.63673886715,1321393.818967764,1344.9664103468185,13.577270447808871,0.002567015406550484,west
South Andaman_194,0.07287748099065572,92.62940646900518,12.114155832328038,459674.3223636437,1339204.1848153558,1345.5487130490912,21.809016918943964,0.0021502623903119494,west
South Andaman_195,0.030552603927389253,92.63087394396523,12.119194199264939,459834.7593106098,1339761.1165060813,1345.629638748782,21.409154312907187,0.0022265832937195533,west
South Andaman_196,0.265109449191839,92.68210828531916,12.21932365406079,465422.6629542485,1350826.5090552457,1349.6655683254721,13.555874608938955,0.0018615263352567643,west
South Andaman_197,24.244568748482756,92.98389802597657,12.080617209984105,498247.67633755715,1335468.206182615,1384.23709622293,23.878659954352067,0.0020731153198587557,east
South Andaman_198,50.80491543361896,93.01122850809335,12.110490727767296,501221.82509983436,1338771.5574402458,1386.7266747912545,24.746756684401806,0.0020605917367228846,east
South Andaman_199,0.02515539592970116,92.99318717775606,12.11079634445421,499258.6666321175,1338805.3363319407,1384.7787012517394,22.976855060196176,0.0021972365125218093,east
South Andaman_200,0.07118079790813628,93.09748301272596,12.135460773185988,510606.58858605626,1341534.5922172626,1395.6464397646976,32.67563813385005,0.002313463692029152,east
South Andaman_201,1.7575055753225444,92.95256019987895,12.100543267266321,494837.6678002451,1337672.0013224555,1380.5578743681717,19.82544426884329,0.001997830884544952,east
South Andaman_202,0.15561925459898077,92.74063245945733,12.11102960584248,471777.0050239096,1338844.5234389566,1357.5740180517896,12.805789252469024,0.0019848332219449165,west
South Andaman_203,0.5077520478533661,92.76055999299228,12.175953434297886,473951.73655702587,1346021.8242508834,1358.7486085962723,6.045586202027718,0.0018303248462324389,east
South Andaman_204,0.03214322057579271,92.7199823352601,12.180909730588207,469537.89865101216,1346574.115459237,1354.3039639146727,9.81323997065283,0.001954623190222023,west
South Andaman_205,1.4882947283811763,93.11647749978412,12.1399939840691,512673.0620182224,1342036.6829159614,1397.6261543845012,34.57219782468046,0.002299794362857364,east
South Andaman_206,53.78423302508313,93.06886542977793,12.146349715449794,507492.56129289535,1342737.7328578734,1392.4023872325845,29.365395414552236,0.002139533397975133,east
South Andaman_207,0.05540773070310988,93.02055197447852,12.223929263291215,502235.4056249533,1351315.5788432912,1386.0787616340958,23.39623120900297,0.0019798776326441824,east
South Andaman_208,15.217278082637108,93.08663409000543,12.236469640666353,509422.611307265,1352703.7171420117,1393.027287887167,30.68118089432242,0.002065788669975045,east
South Andaman_209,0.39172910535240174,93.02651244560037,12.276570024859899,502883.14511652215,1357136.6529858185,1385.9925317195132,25.16520134077388,0.0018817170717006695,east
South Andaman_210,41.106171169354816,93.84657643119014,12.272436867161652,592067.0261972892,1356824.0506186597,1474.5020297884535,113.39379042615661,0.007975042076160932,east
South Andaman_211,0.2743487804199094,93.06938147309955,12.317204359052115,507543.85969235364,1361630.8468282395,1390.0702708872905,31.104497885014695,0.001957771958342002,east
